User,Timestamp,Compound_Score,Pos_Score,Neu_Score,Neg_Score,Tweets_Ago,Tweet_Text
CNN,Sat Sep 29 17:30:38 +0000 2018,-0.4019,0.0,0.863,0.137,58,"She learned to swim at age 50 and now has 271 medals. Oh, and she's blind. https://t.co/sSLpHYEdqC https://t.co/5iguBTXFez"
CNN,Sat Sep 29 17:20:08 +0000 2018,-0.6705,0.0,0.769,0.231,59,"Two police officers were killed in a shootout early Saturday in Brookhaven, Mississippi, a state official said. https://t.co/sWEwLdiMHf"
CNN,Sat Sep 29 16:30:13 +0000 2018,0.4019,0.153,0.847,0.0,60,"A 33-year-old vet went to the VA for help. Hours later, he took his own life. https://t.co/Fv9cfLdrE9"
CNN,Sat Sep 29 16:00:10 +0000 2018,-0.7906,0.0,0.667,0.333,61,At least 384 are dead and hundreds injured after a tsunami and earthquake in Indonesia https://t.co/6QMEFJopLb https://t.co/IYCYKfCIUU
CNN,Sat Sep 29 15:46:07 +0000 2018,0.4939,0.158,0.842,0.0,62,"Leland Ingham Keyser, a friend of Christine Blasey Ford, is not refuting Ford's allegation and will cooperate with… https://t.co/TJafi07Kia"
CNN,Sat Sep 29 15:17:19 +0000 2018,0.0,0.0,1.0,0.0,63,Typhoon Trami is unleashing heavy winds and rain on southern Japan as it slowly marches toward the nation's main is… https://t.co/6mrQrfOpXW
CNN,Sat Sep 29 14:01:06 +0000 2018,0.1779,0.234,0.52,0.245,64,"A Mediterranean diet -- rich in vegetables, fruits, nuts and fish -- could help lower a person's risk of depression… https://t.co/qsWWdCkbp1"
CNN,Sat Sep 29 13:46:06 +0000 2018,-0.7003,0.055,0.703,0.242,65,Shockwaves from the massive bombing raids during World War II reached the edge of space and weakened the Earth's up… https://t.co/8KgMQNawGx
CNN,Sat Sep 29 13:31:00 +0000 2018,0.2732,0.116,0.884,0.0,66,Former presidential candidate Hillary Clinton made a surprise appearance in the first episode of the 'Murphy Brown'… https://t.co/4LW4920YfF
CNN,Sat Sep 29 13:16:03 +0000 2018,-0.3182,0.0,0.887,0.113,67,"Is Emmanuel Macron the new Tony Blair -- lauded abroad, mocked at home? | Analysis by CNN's Melissa Bell… https://t.co/Qss2RgsvMs"
CNN,Sat Sep 29 13:01:12 +0000 2018,-0.7717,0.0,0.691,0.309,68,"A dog lost part of her skull to cancer, so researchers 3D-printed a plate to replace it https://t.co/SxpvzKORbT https://t.co/UESQOryY0Y"
CNN,Sat Sep 29 12:46:06 +0000 2018,0.34,0.159,0.841,0.0,69,"""Millions of Americans could follow live something that looked like a search for truth, but only on the surface. ..… https://t.co/nAkVIZdR96"
CNN,Sat Sep 29 12:31:00 +0000 2018,-0.1779,0.0,0.922,0.078,70,A long-lost warship has been discovered off the coast of China after an extensive hunt to track down relics from fr… https://t.co/NLz9VFBdx5
CNN,Sat Sep 29 12:16:05 +0000 2018,0.25,0.124,0.796,0.08,71,One of the women who confronted Sen. Jeff Flake in a Capitol elevator Friday said she hopes other Republican senato… https://t.co/GL6sJnfjpG
CNN,Sat Sep 29 12:00:24 +0000 2018,0.6124,0.25,0.75,0.0,72,"Instagram-friendly food. Yes, please. #NoFilter. Travel to Asturias, Spain on an all-new #PartsUnknown, Sunday at 9… https://t.co/4uAoNu4idr"
CNN,Sat Sep 29 11:46:03 +0000 2018,0.5574,0.205,0.795,0.0,73,Jeff Flake's moment: How a reliable conservative cast Brett Kavanaugh's Supreme Court confirmation into doubt… https://t.co/DIRC09z8tk
CNN,Sat Sep 29 11:31:00 +0000 2018,0.0,0.0,1.0,0.0,74,Meet DJ Switch: A 10-year-old girl from Ghana who wants to be a gynecologist when she grows up. Erica Armah Bra-Bul… https://t.co/PyxMF661f6
CNN,Sat Sep 29 11:16:02 +0000 2018,-0.5719,0.0,0.85,0.15,75,An American flag shown on a livestream as it was shredded by the fury of Hurricane Florence is being auctioned to h… https://t.co/8WsJqWsBnN
CNN,Sat Sep 29 11:01:05 +0000 2018,0.0,0.0,1.0,0.0,76,Cutting-edge research on an ancient mummy shows that Egyptians were embalming bodies in prehistoric times https://t.co/GwmUQHSQW0
CNN,Sat Sep 29 11:01:00 +0000 2018,0.5719,0.198,0.802,0.0,77,This Ohio town celebrated Christmas a few months early this year for a 2-year-old with brain cancer… https://t.co/FIO0Ia2eWO
CNN,Sat Sep 29 10:46:02 +0000 2018,-0.7351,0.0,0.744,0.256,78,"An estimated 80,000 Americans died of flu and its complications last winter, the CDC says, making it the deadliest… https://t.co/S9vUosYzPB"
CNN,Sat Sep 29 10:31:00 +0000 2018,0.2732,0.104,0.896,0.0,79,SiriusXM is buying Pandora in a $3.5 billion all-stock deal. The deal will create the world's largest audio enterta… https://t.co/pBImRwJDun
CNN,Sat Sep 29 10:16:23 +0000 2018,-0.7871,0.0,0.638,0.362,80,4-year-old Florence didn't like sharing her name with a bad hurricane. So she did something about it.… https://t.co/xyubP5kQJJ
CNN,Sat Sep 29 10:01:03 +0000 2018,0.0,0.0,1.0,0.0,81,"A newly discovered dinosaur species that's believed to have weighed 26,000 pounds was the largest land animal of it… https://t.co/9ECuIOr32E"
CNN,Sat Sep 29 09:46:06 +0000 2018,-0.4588,0.138,0.592,0.27,82,A health crisis turned this Trump voter into a Democrat supporter https://t.co/6fbxhN0Gq3 https://t.co/Pa6ykEVDGy
CNN,Sat Sep 29 09:31:00 +0000 2018,0.7351,0.36,0.64,0.0,83,"This 7-year-old girl wowed a crowd with a stunning rendition of the ""Star-Spangled Banner"" https://t.co/pSUda8DlDK"
CNN,Sat Sep 29 09:16:04 +0000 2018,0.0,0.0,1.0,0.0,84,"Researchers used a gene editing tool to wipe out a population of malaria-carrying mosquitoes in a lab, raising the… https://t.co/8CBwo1R2MV"
CNN,Sat Sep 29 09:01:04 +0000 2018,0.0,0.0,1.0,0.0,85,Here's what Jeff Flake just did -- and what it means for Brett Kavanaugh | Analysis by @CillizzaCNN… https://t.co/JCySrc71ZI
CNN,Sat Sep 29 08:46:05 +0000 2018,0.3612,0.106,0.894,0.0,86,Tom Hanks is ready to be your neighbor -- as Mister Rogers in an upcoming and as-yet-untitled film about the childr… https://t.co/7eSkMCA6HC
CNN,Sat Sep 29 08:32:00 +0000 2018,0.4215,0.149,0.851,0.0,87,Rescuers scrambled to find survivors after a powerful earthquake hit the Indonesian island of Sulawesi and triggere… https://t.co/7RA9NcPQgT
CNN,Sat Sep 29 08:31:00 +0000 2018,-0.2023,0.0,0.913,0.087,88,Watch a rare gulper eel change its shape right before your eyes -- a unique method it uses to intimidate predators… https://t.co/nzC3Cnofq9
CNN,Sat Sep 29 08:16:02 +0000 2018,0.0,0.0,1.0,0.0,89,The first case of rat hepatitis E has been discovered in a human https://t.co/lvjXReLtiT https://t.co/lX83xliAkt
CNN,Sat Sep 29 08:01:06 +0000 2018,0.0,0.0,1.0,0.0,90,"He was the only one in his family to survive the Holocaust, and he's pushing Oregon state legislators to mandate th… https://t.co/WzvGKIqO9Q"
CNN,Sat Sep 29 07:46:06 +0000 2018,0.0,0.0,1.0,0.0,91,"With six months to go before Britain formally leaves the European Union, Brexit has never looked more baffling | An… https://t.co/LyMCpo7ZsR"
CNN,Sat Sep 29 07:31:00 +0000 2018,-0.4019,0.0,0.863,0.137,92,"She learned to swim at age 50 and now has 271 medals. Oh, and she's blind. https://t.co/6aE9ZfLp25 https://t.co/enpatLCJkN"
CNN,Sat Sep 29 07:16:06 +0000 2018,-0.2263,0.07,0.811,0.119,93,"China challenges Trump, saying the country will not be ""blackmailed or yield to pressure"" on trade… https://t.co/gioWFMYrzQ"
CNN,Sat Sep 29 07:06:02 +0000 2018,0.0,0.0,1.0,0.0,94,Residents in a community north of St. Louis got some news this week they've long wanted to hear. Radioactive materi… https://t.co/iKftNAfkCR
CNN,Sat Sep 29 07:01:07 +0000 2018,0.0,0.0,1.0,0.0,95,"Scientists may have uncovered an entire new whale species that lived millions of years ago. 

Bones found at a land… https://t.co/CPEci8kHtP"
CNN,Sat Sep 29 06:46:02 +0000 2018,0.0,0.0,1.0,0.0,96,Alexandria Ocasio-Cortez and Bernie Sanders are two of the biggest names in Democratic politics. Watch The Point wi… https://t.co/LU0hTZLkS6
CNN,Sat Sep 29 06:31:00 +0000 2018,0.6597,0.252,0.748,0.0,97,"Called ""The Passion Diamond Shoes"", these gold and diamond-encrusted stilettos are believed to be the world's most… https://t.co/SlWbYMBAVM"
CNN,Sat Sep 29 06:21:01 +0000 2018,-0.91,0.0,0.545,0.455,98,Federal prosecutors will seek the death penalty against the suspect in New York's deadliest terror incident since 9… https://t.co/ThwUJ8LqTj
CNN,Sat Sep 29 06:16:04 +0000 2018,0.6901,0.24,0.76,0.0,99,"76% percent of registered voters say that Supreme Court appointments are ""very important"" to their vote in 2018, a… https://t.co/nFA4qx6dBP"
CNN,Sat Sep 29 06:06:04 +0000 2018,-0.2023,0.0,0.917,0.083,100,"""I wanted him to be a hero,"" says one of the women who confronted Arizona Sen. Jeff Flake in a Capitol elevator https://t.co/lmupJy9O9D"
FoxNews,Sun Sep 30 08:21:00 +0000 2018,-0.4767,0.0,0.86,0.14,1,"Steve Hilton: ""Just as we're moving in the right direction on gender equality, we're moving in the wrong direction… https://t.co/2o3tOgzGIn"
FoxNews,Sun Sep 30 08:15:00 +0000 2018,0.7351,0.237,0.763,0.0,2,Peter Navarro: “Most of the big issues are solved with Canada. It’s a great deal for all three countries in that it… https://t.co/skckszOgD2
FoxNews,Sun Sep 30 08:07:00 +0000 2018,-0.4767,0.093,0.734,0.174,3,Angelica Cervantes’ son Erick Silva was among 58 killed in the Las Vegas mass shooting. He was a security guard at… https://t.co/2hw7nYuSBK
FoxNews,Sun Sep 30 08:00:00 +0000 2018,-0.3412,0.0,0.901,0.099,4,"Peter Navarro: “At the end of the day, this president is not going to take a deal that’s not good for this county.” https://t.co/SrMapfHqpu"
FoxNews,Sun Sep 30 07:45:00 +0000 2018,-0.2023,0.0,0.899,0.101,5,"President @realDonaldTrump: ""They wanna fight that wall for political purposes. But we're building it...we'll get i… https://t.co/3VjFY7t3dF"
FoxNews,Sun Sep 30 07:37:00 +0000 2018,-0.5423,0.0,0.609,0.391,6,Fisherman cuts shark loose; shark chomps outboard motor https://t.co/Vltsh4t8vh
FoxNews,Sun Sep 30 07:30:00 +0000 2018,0.7579,0.394,0.606,0.0,7,".@POTUS: ""America is winning again and America is respected again."" https://t.co/Hb6tsSeyTI https://t.co/nZI53YcRNN"
FoxNews,Sun Sep 30 07:22:00 +0000 2018,0.0,0.0,1.0,0.0,8,Kavanaugh accuser Julie Swetnick faced own misconduct allegations at past job with tech firm: reports https://t.co/05PXennFtz
FoxNews,Sun Sep 30 07:15:00 +0000 2018,0.0,0.0,1.0,0.0,9,"President @realDonaldTrump, speaking on voting in the midterms at a rally in West Virginia: ""If you aren't register… https://t.co/FH8fxAPBao"
FoxNews,Sun Sep 30 07:07:00 +0000 2018,0.8902,0.413,0.587,0.0,10,GREAT ESCAPE: Dog in Virginia Beach possibly 'clawed' its way out of plastic bag prior to rescue https://t.co/gvv7K7w1K0
FoxNews,Sun Sep 30 07:00:00 +0000 2018,0.0,0.0,1.0,0.0,11,"President @realDonaldTrump on trade relations with China: ""And they either open it up to make it fair...or we just… https://t.co/7DpmsQyMg3"
FoxNews,Sun Sep 30 06:52:00 +0000 2018,0.0,0.0,1.0,0.0,12,White House limits FBI's Kavanaugh inquiry to 2 of 3 accusers: report https://t.co/labjueZ3l4
FoxNews,Sun Sep 30 06:45:00 +0000 2018,0.7073,0.245,0.755,0.0,13,".@POTUS on North Korea: ""Now we have this great relationship, let's see what happens."" https://t.co/Hb6tsSw9Lg https://t.co/3Grtt5AhIk"
FoxNews,Sun Sep 30 06:37:00 +0000 2018,-0.3182,0.0,0.813,0.187,14,Cassidy: FBI Should Investigate Dems' Efforts to Delay Kavanaugh Confirmation https://t.co/uGQtDmHwsl
FoxNews,Sun Sep 30 06:30:00 +0000 2018,0.7906,0.304,0.696,0.0,15,"Rep. @DevinNunes: ""When you take a Supreme Court justice, and you have senators talking about high school yearbooks… https://t.co/N5rq3rHXkb"
FoxNews,Sun Sep 30 06:22:00 +0000 2018,0.3818,0.115,0.885,0.0,16,"The city of Irvine, California, is using goats to clear brush and invasive plants from public land, which reduces f… https://t.co/6FPWuON95S"
FoxNews,Sun Sep 30 06:15:00 +0000 2018,0.0,0.0,1.0,0.0,17,".@JudgeJeanine: ""The establishment Republicans have buckled, caved and bowed to the Democrats."" https://t.co/dqOElqc9sp"
FoxNews,Sun Sep 30 06:09:00 +0000 2018,0.0,0.0,1.0,0.0,18,Joanna Gaines and Jenna Bush Hager attend @RWitherspoon's book launch in Texas https://t.co/VHNMtBnCi3
FoxNews,Sun Sep 30 06:02:00 +0000 2018,-0.6369,0.0,0.729,0.271,19,"President @realDonaldTrump defends Kavanaugh, derides Dems for shameful conduct: ‘Bad things will happen’ if voters… https://t.co/g3HuxLHTyr"
FoxNews,Sun Sep 30 05:55:00 +0000 2018,0.7906,0.438,0.562,0.0,20,"President @realDonaldTrump on Kavanaugh: ""He's a good man. He's a great judge."" https://t.co/MRxvWruT5S"
FoxNews,Sun Sep 30 08:21:00 +0000 2018,-0.4767,0.0,0.86,0.14,21,"Steve Hilton: ""Just as we're moving in the right direction on gender equality, we're moving in the wrong direction… https://t.co/2o3tOgzGIn"
FoxNews,Sun Sep 30 08:15:00 +0000 2018,0.7351,0.237,0.763,0.0,22,Peter Navarro: “Most of the big issues are solved with Canada. It’s a great deal for all three countries in that it… https://t.co/skckszOgD2
FoxNews,Sun Sep 30 08:07:00 +0000 2018,-0.4767,0.093,0.734,0.174,23,Angelica Cervantes’ son Erick Silva was among 58 killed in the Las Vegas mass shooting. He was a security guard at… https://t.co/2hw7nYuSBK
FoxNews,Sun Sep 30 08:00:00 +0000 2018,-0.3412,0.0,0.901,0.099,24,"Peter Navarro: “At the end of the day, this president is not going to take a deal that’s not good for this county.” https://t.co/SrMapfHqpu"
FoxNews,Sun Sep 30 07:45:00 +0000 2018,-0.2023,0.0,0.899,0.101,25,"President @realDonaldTrump: ""They wanna fight that wall for political purposes. But we're building it...we'll get i… https://t.co/3VjFY7t3dF"
FoxNews,Sun Sep 30 07:37:00 +0000 2018,-0.5423,0.0,0.609,0.391,26,Fisherman cuts shark loose; shark chomps outboard motor https://t.co/Vltsh4t8vh
FoxNews,Sun Sep 30 07:30:00 +0000 2018,0.7579,0.394,0.606,0.0,27,".@POTUS: ""America is winning again and America is respected again."" https://t.co/Hb6tsSeyTI https://t.co/nZI53YcRNN"
FoxNews,Sun Sep 30 07:22:00 +0000 2018,0.0,0.0,1.0,0.0,28,Kavanaugh accuser Julie Swetnick faced own misconduct allegations at past job with tech firm: reports https://t.co/05PXennFtz
FoxNews,Sun Sep 30 07:15:00 +0000 2018,0.0,0.0,1.0,0.0,29,"President @realDonaldTrump, speaking on voting in the midterms at a rally in West Virginia: ""If you aren't register… https://t.co/FH8fxAPBao"
FoxNews,Sun Sep 30 07:07:00 +0000 2018,0.8902,0.413,0.587,0.0,30,GREAT ESCAPE: Dog in Virginia Beach possibly 'clawed' its way out of plastic bag prior to rescue https://t.co/gvv7K7w1K0
FoxNews,Sun Sep 30 07:00:00 +0000 2018,0.0,0.0,1.0,0.0,31,"President @realDonaldTrump on trade relations with China: ""And they either open it up to make it fair...or we just… https://t.co/7DpmsQyMg3"
FoxNews,Sun Sep 30 06:52:00 +0000 2018,0.0,0.0,1.0,0.0,32,White House limits FBI's Kavanaugh inquiry to 2 of 3 accusers: report https://t.co/labjueZ3l4
FoxNews,Sun Sep 30 06:45:00 +0000 2018,0.7073,0.245,0.755,0.0,33,".@POTUS on North Korea: ""Now we have this great relationship, let's see what happens."" https://t.co/Hb6tsSw9Lg https://t.co/3Grtt5AhIk"
FoxNews,Sun Sep 30 06:37:00 +0000 2018,-0.3182,0.0,0.813,0.187,34,Cassidy: FBI Should Investigate Dems' Efforts to Delay Kavanaugh Confirmation https://t.co/uGQtDmHwsl
FoxNews,Sun Sep 30 06:30:00 +0000 2018,0.7906,0.304,0.696,0.0,35,"Rep. @DevinNunes: ""When you take a Supreme Court justice, and you have senators talking about high school yearbooks… https://t.co/N5rq3rHXkb"
FoxNews,Sun Sep 30 06:22:00 +0000 2018,0.3818,0.115,0.885,0.0,36,"The city of Irvine, California, is using goats to clear brush and invasive plants from public land, which reduces f… https://t.co/6FPWuON95S"
FoxNews,Sun Sep 30 06:15:00 +0000 2018,0.0,0.0,1.0,0.0,37,".@JudgeJeanine: ""The establishment Republicans have buckled, caved and bowed to the Democrats."" https://t.co/dqOElqc9sp"
FoxNews,Sun Sep 30 06:09:00 +0000 2018,0.0,0.0,1.0,0.0,38,Joanna Gaines and Jenna Bush Hager attend @RWitherspoon's book launch in Texas https://t.co/VHNMtBnCi3
FoxNews,Sun Sep 30 06:02:00 +0000 2018,-0.6369,0.0,0.729,0.271,39,"President @realDonaldTrump defends Kavanaugh, derides Dems for shameful conduct: ‘Bad things will happen’ if voters… https://t.co/g3HuxLHTyr"
FoxNews,Sun Sep 30 05:55:00 +0000 2018,0.7906,0.438,0.562,0.0,40,"President @realDonaldTrump on Kavanaugh: ""He's a good man. He's a great judge."" https://t.co/MRxvWruT5S"
FoxNews,Sun Sep 30 05:48:00 +0000 2018,0.0,0.0,1.0,0.0,41,'Saturday Night Live' premiere features Matt Damon as Brett Kavanaugh https://t.co/eyDz6TVTKl
FoxNews,Sun Sep 30 05:41:00 +0000 2018,0.0,0.0,1.0,0.0,42,"President @realDonaldTrump: ""Republicans believe America should be a sanctuary for law abiding Americans, not crimi… https://t.co/ZdrOXbx0v3"
FoxNews,Sun Sep 30 05:34:00 +0000 2018,0.0,0.0,1.0,0.0,43,.@NancyPelosi Calls Republicans 'Despicable' in Fundraising Email https://t.co/z3SG4tWs2N
FoxNews,Sun Sep 30 05:27:00 +0000 2018,0.0,0.0,1.0,0.0,44,"President @realDonaldTrump on Sen. @CoryBooker: ""He ran Newark, New Jersey, into the ground and now he wants to be… https://t.co/3fJPYfx8cO"
FoxNews,Sun Sep 30 05:20:00 +0000 2018,-0.296,0.124,0.693,0.183,45,.@LindseyGrahamSC says McCain's anger at Kavanaugh hearing 'would have made me look like a choir boy' https://t.co/YYpdwDtHuH
FoxNews,Sun Sep 30 05:13:00 +0000 2018,0.5106,0.171,0.829,0.0,46,"President @realDonaldTrump speaking Saturday on the FBI investigation into Judge Kavanaugh: ""They have free rein. T… https://t.co/WulwGm8b92"
FoxNews,Sun Sep 30 05:06:00 +0000 2018,0.0,0.0,1.0,0.0,47,"Despite “Last Man Standing” having a right-leaning lead, @ofctimallen says the only goal of the series is deliverin… https://t.co/Fb9Aakel0W"
FoxNews,Sun Sep 30 04:59:00 +0000 2018,0.0,0.0,1.0,0.0,48,"President @realDonaldTrump: ""Together we are taking back our country, and returning power to where it belongs — to… https://t.co/geBVTkIr2n"
FoxNews,Sun Sep 30 04:52:00 +0000 2018,-0.4588,0.0,0.8,0.2,49,"'Parent Trap' — @lindsaylohan  gets punched in the face after accusing refugee parents of trafficking, trying to ta… https://t.co/mYKVJk7lZ7"
FoxNews,Sun Sep 30 04:45:00 +0000 2018,-0.4131,0.089,0.745,0.166,50,".@POTUS on @SenFeinstein's response that she didn't leak the Ford document: ""That was really bad body language. Who… https://t.co/Lq1lJCgQiD"
FoxNews,Sun Sep 30 04:37:00 +0000 2018,-0.296,0.0,0.804,0.196,51,#Florida mom claims newborn mistakenly breastfed by another woman https://t.co/WVlNMizcI7
FoxNews,Sun Sep 30 04:30:00 +0000 2018,0.0,0.0,1.0,0.0,52,".@POTUS on the border wall: ""We're building it...we'll get it finished."" https://t.co/ILfnamUhPA"
FoxNews,Sun Sep 30 04:22:00 +0000 2018,0.6369,0.296,0.704,0.0,53,Where to see the best fall foliage across the country https://t.co/mLmPsBMvC1
FoxNews,Sun Sep 30 04:15:00 +0000 2018,0.4927,0.151,0.849,0.0,54,"President @realDonaldTrump: ""A vote to confirm Judge Kavanaugh is a vote to confirm one of the most accomplished le… https://t.co/AJMQc3DtPv"
FoxNews,Sun Sep 30 04:08:01 +0000 2018,0.3612,0.143,0.857,0.0,55,.@kayleighmcenany: Kavanaugh hearing is what Washington will look like if Democrats take back power (via… https://t.co/Vu1nUwpmHa
FoxNews,Sun Sep 30 04:01:00 +0000 2018,0.0,0.0,1.0,0.0,56,".@POTUS addressed the FBI investigation into Judge Kavanaugh Saturday: ""Well, I think it's fine...Actually, this co… https://t.co/fOna8ZxKoa"
FoxNews,Sun Sep 30 04:00:00 +0000 2018,0.0191,0.073,0.858,0.069,57,TODAY: Don't miss @PressSec's exclusive interview on @FoxNewsSunday. Check your local listings and tune in at 2p an… https://t.co/Vuk00E6qVp
FoxNews,Sun Sep 30 03:54:00 +0000 2018,-0.4939,0.0,0.824,0.176,58,"Indonesian men survey the damage following earthquakes and a tsunami in Palu, Central Sulawesi, Indonesia, Saturday… https://t.co/Y0mTblj3vE"
FoxNews,Sun Sep 30 03:45:00 +0000 2018,0.3384,0.146,0.854,0.0,59,".@POTUS on trade: ""China, we're taking them on very strongly. First time ever."" https://t.co/Hb6tsSeyTI https://t.co/hTX7VkH7TH"
FoxNews,Sun Sep 30 03:38:00 +0000 2018,0.3182,0.187,0.813,0.0,60,Fan hits @Yankees' @Giancarlo818 Stanton with his own HR ball https://t.co/kBTwWsw58P
FoxNews,Sun Sep 30 03:30:01 +0000 2018,-0.5994,0.0,0.769,0.231,61,".@SebGorka: ""This is politics in 2018 and it should disgust all Americans."" @WattersWorld https://t.co/35lxzxgawp"
FoxNews,Sun Sep 30 03:24:00 +0000 2018,-0.5423,0.0,0.8,0.2,62,OPINION: Kavanaugh debate is exactly why our founders thought early voting was a bad idea https://t.co/pcmEtyjtOM
FoxNews,Sun Sep 30 03:15:00 +0000 2018,0.5386,0.181,0.764,0.055,63,"Steve Pomerantz: “The FBI never reaches a conclusion, but hopefully they provide enough information within their re… https://t.co/PFU7bSE0qM"
FoxNews,Sun Sep 30 03:08:00 +0000 2018,-0.6486,0.0,0.677,0.323,64,"Otis Rush, legendary Chicago blues guitarist, dead at 84 https://t.co/kN7Lm8Ahjx"
FoxNews,Sun Sep 30 03:00:00 +0000 2018,0.0,0.0,1.0,0.0,65,.@repcleaver: “What we saw yesterday was an undignified dogfight parading as a hearing.” https://t.co/9hpaLcIto4 https://t.co/SRkO9SRMP8
FoxNews,Sun Sep 30 02:52:00 +0000 2018,0.0,0.0,1.0,0.0,66,White House limits FBI's Kavanaugh inquiry to 2 of 3 accusers: report https://t.co/8qby1fYGiZ
FoxNews,Sun Sep 30 02:45:00 +0000 2018,-0.3412,0.0,0.901,0.099,67,"Peter Navarro: “At the end of the day, this president is not going to take a deal that’s not good for this county.” https://t.co/RE9OEpOscU"
FoxNews,Sun Sep 30 02:38:00 +0000 2018,0.0,0.0,1.0,0.0,68,'Last Man Standing' star @ofctimallen says it's 'nobody's business' what he thinks about politics https://t.co/PYtsqdywPj
FoxNews,Sun Sep 30 02:31:00 +0000 2018,0.7351,0.237,0.763,0.0,69,Peter Navarro: “Most of the big issues are solved with Canada. It’s a great deal for all three countries in that it… https://t.co/ixGvi92XtP
FoxNews,Sun Sep 30 02:22:00 +0000 2018,-0.5859,0.151,0.472,0.377,70,Barrier collapse at Global Citizen Festival in Central Park sends thousands into panic https://t.co/i5ynivjSMa
FoxNews,Sun Sep 30 02:15:00 +0000 2018,0.0,0.0,1.0,0.0,71,SUNDAY: Fox News goes inside the Kavanaugh nomination and next steps. Tune in for live coverage starting at 9p ET. https://t.co/Y7u1F70368
FoxNews,Sun Sep 30 02:10:00 +0000 2018,-0.5859,0.151,0.472,0.377,72,Barrier collapse at Global Citizen Festival in Central Park sends thousands into panic. https://t.co/i5yniv2hnA
FoxNews,Sun Sep 30 02:05:00 +0000 2018,-0.1779,0.215,0.585,0.2,73,Joshua Rogers: I tried to help two hostages escape terrorists. Here's what happened. (via @FoxNewsOpinion) https://t.co/01x6GfgGnC
FoxNews,Sun Sep 30 02:03:23 +0000 2018,0.0,0.0,1.0,0.0,74,.@POTUS arrives at Andrews Air Force Base after a rally in West Virginia.  https://t.co/HfnB2iPbHU
FoxNews,Sun Sep 30 02:00:00 +0000 2018,-0.5106,0.0,0.708,0.292,75,"Washington man gets prison for overharvesting sea cucumbers.
https://t.co/zx7hhdTHcs"
FoxNews,Sun Sep 30 01:55:35 +0000 2018,0.0,0.0,1.0,0.0,76,"David Wright walks off to long ovation in farewell game with the Mets.
https://t.co/0Tkgd7uvrF"
FoxNews,Sun Sep 30 01:43:00 +0000 2018,0.5919,0.212,0.788,0.0,77,"SUNDAY: Don't miss Kentucky Gov. @MattBevin on ""Life, Liberty and Levin"" hosted by @marklevinshow. Tune in at 11p E… https://t.co/pBAGl2huuZ"
